folder;filename;angle
train;samolot10825.png;2.760888044
train;samolot10827.png;2.985899295
train;samolot10829.png;3.210910546
train;samolot10831.png;3.435921796
train;samolot10833.png;3.660933047
train;samolot10835.png;3.885944297
train;samolot10837.png;4.110955548
train;samolot10839.png;4.335966798
train;samolot10841.png;4.560978049
train;samolot10843.png;4.785989299
train;samolot10845.png;5.01100055
train;samolot10847.png;5.236011801
train;samolot10849.png;5.461023051
train;samolot10851.png;5.686034302
train;samolot10853.png;5.911045552
train;samolot10855.png;6.136056803
train;samolot10857.png;6.361068053
train;samolot10859.png;6.586079304
train;samolot10861.png;6.811090555
train;samolot10863.png;7.036101805
train;samolot10865.png;7.261113056
train;samolot10867.png;7.486124306
train;samolot10869.png;7.711135557
train;samolot10871.png;7.936146807
train;samolot10873.png;8.161158058
train;samolot10875.png;8.386169308
train;samolot10877.png;8.611180559
train;samolot10879.png;8.83619181
train;samolot10881.png;9.06120306
train;samolot10883.png;9.286214311
train;samolot10885.png;9.511225561
train;samolot10887.png;9.736236812
train;samolot10889.png;9.961248062
train;samolot10891.png;10.18625931
train;samolot10893.png;10.41127056
train;samolot10895.png;10.63628181
train;samolot10897.png;10.86129306
train;samolot10899.png;11.08630432
train;samolot10901.png;11.31131557
train;samolot10903.png;11.53632682
train;samolot10905.png;11.76133807
train;samolot10907.png;11.98634932
train;samolot10909.png;12.21136057
train;samolot10911.png;12.43637182
train;samolot10913.png;12.66138307
train;samolot10915.png;12.88639432
train;samolot10917.png;13.11140557
train;samolot10919.png;13.33641682
train;samolot10921.png;13.56142807
train;samolot10923.png;13.78643932
train;samolot10925.png;14.01145057
train;samolot10927.png;14.23646182
train;samolot10929.png;14.46147307
train;samolot10931.png;14.68648432
train;samolot10933.png;14.91149557
train;samolot10935.png;15.13650683
train;samolot10937.png;15.36151808
train;samolot10939.png;15.58652933
train;samolot10941.png;15.81154058
train;samolot10943.png;16.03655183
train;samolot10945.png;16.26156308
train;samolot10947.png;16.48657433
train;samolot10949.png;16.71158558
train;samolot10951.png;16.93659683
train;samolot10953.png;17.16160808
train;samolot10955.png;17.38661933
train;samolot10957.png;17.61163058
train;samolot10959.png;17.83664183
train;samolot10961.png;18.06165308
train;samolot10963.png;18.28666433
train;samolot10965.png;18.51167558
train;samolot10967.png;18.73668683
train;samolot10969.png;18.96169808
train;samolot10971.png;19.18670934
train;samolot10973.png;19.41172059
train;samolot10975.png;19.63673184
train;samolot10977.png;19.86174309
train;samolot10979.png;20.08675434
train;samolot10981.png;20.31176559
train;samolot10983.png;20.53677684
train;samolot10985.png;20.76178809
train;samolot10987.png;20.98679934
train;samolot10989.png;21.21181059
train;samolot10991.png;21.43682184
train;samolot10993.png;21.66183309
train;samolot10995.png;21.88684434
train;samolot10997.png;22.11185559
train;samolot10999.png;22.33686684
train;samolot11001.png;22.56187809
train;samolot11003.png;22.78688934
train;samolot11005.png;23.0119006
train;samolot11007.png;23.23691185
train;samolot11009.png;23.4619231
train;samolot11011.png;23.68693435
train;samolot11013.png;23.9119456
train;samolot11015.png;24.13695685
train;samolot11017.png;24.3619681
train;samolot11019.png;24.58697935
train;samolot11021.png;24.8119906
train;samolot11023.png;25.03700185
train;samolot11025.png;25.2620131
train;samolot11027.png;25.48702435
train;samolot11029.png;25.7120356
train;samolot11031.png;25.93704685
train;samolot11033.png;26.1620581
train;samolot11035.png;26.38706935
train;samolot11037.png;26.6120806
train;samolot11039.png;26.83709185
train;samolot11041.png;27.06210311
train;samolot11043.png;27.28711436
train;samolot11045.png;27.51212561
train;samolot11047.png;27.73713686
train;samolot11049.png;27.96214811
train;samolot11051.png;28.18715936
train;samolot11053.png;28.41217061
train;samolot11055.png;28.63718186
train;samolot11057.png;28.86219311
train;samolot11059.png;29.08720436
train;samolot11061.png;29.31221561
train;samolot11063.png;29.53722686
train;samolot11065.png;29.76223811
train;samolot11067.png;29.98724936
train;samolot11069.png;30.21226061
train;samolot11071.png;30.43727186
train;samolot11073.png;30.66228311
train;samolot11075.png;30.88729436
train;samolot11077.png;31.11230562
train;samolot11079.png;31.33731687
train;samolot11081.png;31.56232812
train;samolot11083.png;31.78733937
train;samolot11085.png;32.01235062
train;samolot11087.png;32.23736187
train;samolot11089.png;32.46237312
train;samolot11091.png;32.68738437
train;samolot11093.png;32.91239562
train;samolot11095.png;33.13740687
train;samolot11097.png;33.36241812
train;samolot11099.png;33.58742937
train;samolot11101.png;33.81244062
train;samolot11103.png;34.03745187
train;samolot11105.png;34.26246312
train;samolot11107.png;34.48747437
train;samolot11109.png;34.71248562
train;samolot11111.png;34.93749687
train;samolot11113.png;35.16250813
train;samolot11115.png;35.38751938
train;samolot11117.png;35.61253063
train;samolot11119.png;35.83754188
train;samolot11121.png;36.06255313
train;samolot11123.png;36.28756438
train;samolot11125.png;36.51257563
train;samolot11127.png;36.73758688
train;samolot11129.png;36.96259813
train;samolot11131.png;37.18760938
train;samolot11133.png;37.41262063
train;samolot11135.png;37.63763188
train;samolot11137.png;37.86264313
train;samolot11139.png;38.08765438
train;samolot11141.png;38.31266563
train;samolot11143.png;38.53767688
train;samolot11145.png;38.76268813
train;samolot11147.png;38.98769938
train;samolot11149.png;39.21271064
train;samolot11151.png;39.43772189
train;samolot11153.png;39.66273314
train;samolot11155.png;39.88774439
train;samolot11157.png;40.11275564
train;samolot11159.png;40.33776689
train;samolot11161.png;40.56277814
train;samolot11163.png;40.78778939
train;samolot11165.png;41.01280064
train;samolot11167.png;41.23781189
train;samolot11169.png;41.46282314
train;samolot11171.png;41.68783439
train;samolot11173.png;41.91284564
train;samolot11175.png;42.13785689
train;samolot11177.png;42.36286814
train;samolot11179.png;42.58787939
train;samolot11181.png;42.81289064
train;samolot11183.png;43.0379019
train;samolot11185.png;43.26291315
train;samolot11187.png;43.4879244
train;samolot11189.png;43.71293565
train;samolot11191.png;43.9379469
train;samolot11193.png;44.16295815
train;samolot11195.png;44.3879694
train;samolot11197.png;44.61298065
train;samolot11199.png;44.8379919
train;samolot11201.png;-44.93699685
train;samolot11203.png;-44.7119856
train;samolot11205.png;-44.48697435
train;samolot11207.png;-44.2619631
train;samolot11209.png;-44.03695185
train;samolot11211.png;-43.8119406
train;samolot11213.png;-43.58692935
train;samolot11215.png;-43.3619181
train;samolot11217.png;-43.13690685
train;samolot11219.png;-42.91189559
train;samolot11221.png;-42.68688434
train;samolot11223.png;-42.46187309
train;samolot11225.png;-42.23686184
train;samolot11227.png;-42.01185059
train;samolot11229.png;-41.78683934
train;samolot11231.png;-41.56182809
train;samolot11233.png;-41.33681684
train;samolot11235.png;-41.11180559
train;samolot11237.png;-40.88679434
train;samolot11239.png;-40.66178309
train;samolot11241.png;-40.43677184
train;samolot11243.png;-40.21176059
train;samolot11245.png;-39.98674934
train;samolot11247.png;-39.76173809
train;samolot11249.png;-39.53672684
train;samolot11251.png;-39.31171559
train;samolot11253.png;-39.08670434
train;samolot11255.png;-38.86169308
train;samolot11257.png;-38.63668183
train;samolot11259.png;-38.41167058
train;samolot11261.png;-38.18665933
train;samolot11263.png;-37.96164808
train;samolot11265.png;-37.73663683
train;samolot11267.png;-37.51162558
train;samolot11269.png;-37.28661433
train;samolot11271.png;-37.06160308
train;samolot11273.png;-36.83659183
train;samolot11275.png;-36.61158058
train;samolot11277.png;-36.38656933
train;samolot11279.png;-36.16155808
train;samolot11281.png;-35.93654683
train;samolot11283.png;-35.71153558
train;samolot11285.png;-35.48652433
train;samolot11287.png;-35.26151308
train;samolot11289.png;-35.03650183
train;samolot11291.png;-34.81149057
train;samolot11293.png;-34.58647932
train;samolot11295.png;-34.36146807
train;samolot11297.png;-34.13645682
train;samolot11299.png;-33.91144557
train;samolot11301.png;-33.68643432
train;samolot11303.png;-33.46142307
train;samolot11305.png;-33.23641182
train;samolot11307.png;-33.01140057
train;samolot11309.png;-32.78638932
train;samolot11311.png;-32.56137807
train;samolot11313.png;-32.33636682
train;samolot11315.png;-32.11135557
train;samolot11317.png;-31.88634432
train;samolot11319.png;-31.66133307
train;samolot11321.png;-31.43632182
train;samolot11323.png;-31.21131057
train;samolot11325.png;-30.98629931
train;samolot11327.png;-30.76128806
train;samolot11329.png;-30.53627681
train;samolot11331.png;-30.31126556
train;samolot11333.png;-30.08625431
train;samolot11335.png;-29.86124306
train;samolot11337.png;-29.63623181
train;samolot11339.png;-29.41122056
train;samolot11341.png;-29.18620931
train;samolot11343.png;-28.96119806
train;samolot11345.png;-28.73618681
train;samolot11347.png;-28.51117556
train;samolot11349.png;-28.28616431
train;samolot11351.png;-28.06115306
train;samolot11353.png;-27.83614181
train;samolot11355.png;-27.61113056
train;samolot11357.png;-27.38611931
train;samolot11359.png;-27.16110806
train;samolot11361.png;-26.9360968
train;samolot11363.png;-26.71108555
train;samolot11365.png;-26.4860743
train;samolot11367.png;-26.26106305
train;samolot11369.png;-26.0360518
train;samolot11371.png;-25.81104055
train;samolot11373.png;-25.5860293
train;samolot11375.png;-25.36101805
train;samolot11377.png;-25.1360068
train;samolot11379.png;-24.91099555
train;samolot11381.png;-24.6859843
train;samolot11383.png;-24.46097305
train;samolot11385.png;-24.2359618
train;samolot11387.png;-24.01095055
train;samolot11389.png;-23.7859393
train;samolot11391.png;-23.56092805
train;samolot11393.png;-23.3359168
train;samolot11395.png;-23.11090555
train;samolot11397.png;-22.88589429
train;samolot11399.png;-22.66088304
train;samolot11401.png;-22.43587179
train;samolot11403.png;-22.21086054
train;samolot11405.png;-21.98584929
train;samolot11407.png;-21.76083804
train;samolot11409.png;-21.53582679
train;samolot11411.png;-21.31081554
train;samolot11413.png;-21.08580429
train;samolot11415.png;-20.86079304
train;samolot11417.png;-20.63578179
train;samolot11419.png;-20.41077054
train;samolot11421.png;-20.18575929
train;samolot11423.png;-19.96074804
train;samolot11425.png;-19.73573679
train;samolot11427.png;-19.51072554
train;samolot11429.png;-19.28571429
train;samolot11431.png;-19.06070304
train;samolot11433.png;-18.83569178
train;samolot11435.png;-18.61068053
train;samolot11437.png;-18.38566928
train;samolot11439.png;-18.16065803
train;samolot11441.png;-17.93564678
train;samolot11443.png;-17.71063553
train;samolot11445.png;-17.48562428
train;samolot11447.png;-17.26061303
train;samolot11449.png;-17.03560178
train;samolot11451.png;-16.81059053
train;samolot11453.png;-16.58557928
train;samolot11455.png;-16.36056803
train;samolot11457.png;-16.13555678
train;samolot11459.png;-15.91054553
train;samolot11461.png;-15.68553428
train;samolot11463.png;-15.46052303
train;samolot11465.png;-15.23551178
train;samolot11467.png;-15.01050053
train;samolot11469.png;-14.78548927
train;samolot11471.png;-14.56047802
train;samolot11473.png;-14.33546677
train;samolot11475.png;-14.11045552
train;samolot11477.png;-13.88544427
train;samolot11479.png;-13.66043302
train;samolot11481.png;-13.43542177
train;samolot11483.png;-13.21041052
train;samolot11485.png;-12.98539927
train;samolot11487.png;-12.76038802
train;samolot11489.png;-12.53537677
train;samolot11491.png;-12.31036552
train;samolot11493.png;-12.08535427
train;samolot11495.png;-11.86034302
train;samolot11497.png;-11.63533177
train;samolot11499.png;-11.41032052
train;samolot11501.png;-11.18530927
train;samolot11503.png;-10.96029801
train;samolot11505.png;-10.73528676
train;samolot11507.png;-10.51027551
train;samolot11509.png;-10.28526426
train;samolot11511.png;-10.06025301
train;samolot11513.png;-9.835241762
train;samolot11515.png;-9.610230512
train;samolot11517.png;-9.385219261
train;samolot11519.png;-9.16020801
train;samolot11521.png;-8.93519676
train;samolot11523.png;-8.710185509
train;samolot11525.png;-8.485174259
train;samolot11527.png;-8.260163008
train;samolot11529.png;-8.035151758
train;samolot11531.png;-7.810140507
train;samolot11533.png;-7.585129256
train;samolot11535.png;-7.360118006
train;samolot11537.png;-7.135106755
train;samolot11539.png;-6.910095505
train;samolot11541.png;-6.685084254
train;samolot11543.png;-6.460073004
train;samolot11545.png;-6.235061753
train;samolot11547.png;-6.010050503
train;samolot11549.png;-5.785039252
train;samolot11551.png;-5.560028001
train;samolot11553.png;-5.335016751
train;samolot11555.png;-5.1100055
train;samolot11557.png;-4.88499425
train;samolot11559.png;-4.659982999
train;samolot11561.png;-4.434971749
train;samolot11563.png;-4.209960498
train;samolot11565.png;-3.984949247
train;samolot11567.png;-3.759937997
train;samolot11569.png;-3.534926746
train;samolot11571.png;-3.309915496
train;samolot11573.png;-3.084904245
train;samolot11575.png;-2.859892995
train;samolot11577.png;-2.634881744
train;samolot11579.png;-2.409870494
train;samolot11581.png;-2.184859243
train;samolot11583.png;-1.959847992
train;samolot11585.png;-1.734836742
train;samolot11587.png;-1.509825491
train;samolot11589.png;-1.284814241
train;samolot11591.png;-1.05980299
train;samolot11593.png;-0.83479174
train;samolot11595.png;-0.609780489
train;samolot11597.png;-0.384769238
train;samolot11599.png;-0.159757988
train;samolot11601.png;0.065253263
train;samolot11603.png;0.290264513
train;samolot11605.png;0.515275764
train;samolot11607.png;0.740287014
train;samolot11609.png;0.965298265
train;samolot11611.png;1.190309515
train;samolot11613.png;1.415320766
train;samolot11615.png;1.640332017
train;samolot11617.png;1.865343267
train;samolot11619.png;2.090354518
train;samolot11621.png;2.315365768
train;samolot11623.png;2.540377019
train;samolot11625.png;2.765388269
train;samolot11627.png;2.99039952
train;samolot11629.png;3.215410771
train;samolot11631.png;3.440422021
train;samolot11633.png;3.665433272
train;samolot11635.png;3.890444522
train;samolot11637.png;4.115455773
train;samolot11639.png;4.340467023
train;samolot11641.png;4.565478274
train;samolot11643.png;4.790489524
train;samolot11645.png;5.015500775
train;samolot11647.png;5.240512026
train;samolot11649.png;5.465523276
train;samolot11651.png;5.690534527
train;samolot11653.png;5.915545777
train;samolot11655.png;6.140557028
train;samolot11657.png;6.365568278
train;samolot11659.png;6.590579529
train;samolot11661.png;6.81559078
train;samolot11663.png;7.04060203
train;samolot11665.png;7.265613281
train;samolot11667.png;7.490624531
train;samolot11669.png;7.715635782
train;samolot11671.png;7.940647032
train;samolot11673.png;8.165658283
train;samolot11675.png;8.390669533
train;samolot11677.png;8.615680784
train;samolot11679.png;8.840692035
train;samolot11681.png;9.065703285
train;samolot11683.png;9.290714536
train;samolot11685.png;9.515725786
train;samolot11687.png;9.740737037
train;samolot11689.png;9.965748287
train;samolot11691.png;10.19075954
train;samolot11693.png;10.41577079
train;samolot11695.png;10.64078204
train;samolot11697.png;10.86579329
train;samolot11699.png;11.09080454
train;samolot11701.png;11.31581579
train;samolot11703.png;11.54082704
train;samolot11705.png;11.76583829
train;samolot11707.png;11.99084954
train;samolot11709.png;12.21586079
train;samolot11711.png;12.44087204
train;samolot11713.png;12.66588329
train;samolot11715.png;12.89089454
train;samolot11717.png;13.1159058
train;samolot11719.png;13.34091705
train;samolot11721.png;13.5659283
train;samolot11723.png;13.79093955
train;samolot11725.png;14.0159508
train;samolot11727.png;14.24096205
train;samolot11729.png;14.4659733
train;samolot11731.png;14.69098455
train;samolot11733.png;14.9159958
train;samolot11735.png;15.14100705
train;samolot11737.png;15.3660183
train;samolot11739.png;15.59102955
train;samolot11741.png;15.8160408
train;samolot11743.png;16.04105205
train;samolot11745.png;16.2660633
train;samolot11747.png;16.49107455
train;samolot11749.png;16.7160858
train;samolot11751.png;16.94109705
train;samolot11753.png;17.16610831
train;samolot11755.png;17.39111956
train;samolot11757.png;17.61613081
train;samolot11759.png;17.84114206
train;samolot11761.png;18.06615331
train;samolot11763.png;18.29116456
train;samolot11765.png;18.51617581
train;samolot11767.png;18.74118706
train;samolot11769.png;18.96619831
train;samolot11771.png;19.19120956
train;samolot11773.png;19.41622081
train;samolot11775.png;19.64123206
train;samolot11777.png;19.86624331
train;samolot11779.png;20.09125456
train;samolot11781.png;20.31626581
train;samolot11783.png;20.54127706
train;samolot11785.png;20.76628831
train;samolot11787.png;20.99129956
train;samolot11789.png;21.21631082
train;samolot11791.png;21.44132207
train;samolot11793.png;21.66633332
train;samolot11795.png;21.89134457
train;samolot11797.png;22.11635582
train;samolot11799.png;22.34136707
train;samolot11801.png;22.56637832
train;samolot11803.png;22.79138957
train;samolot11805.png;23.01640082
train;samolot11807.png;23.24141207
train;samolot11809.png;23.46642332
train;samolot11811.png;23.69143457
train;samolot11813.png;23.91644582
train;samolot11815.png;24.14145707
train;samolot11817.png;24.36646832
train;samolot11819.png;24.59147957
train;samolot11821.png;24.81649082
train;samolot11823.png;25.04150208
train;samolot11825.png;25.26651333
train;samolot11827.png;25.49152458
train;samolot11829.png;25.71653583
train;samolot11831.png;25.94154708
train;samolot11833.png;26.16655833
train;samolot11835.png;26.39156958
train;samolot11837.png;26.61658083
train;samolot11839.png;26.84159208
train;samolot11841.png;27.06660333
train;samolot11843.png;27.29161458
train;samolot11845.png;27.51662583
train;samolot11847.png;27.74163708
train;samolot11849.png;27.96664833
train;samolot11851.png;28.19165958
train;samolot11853.png;28.41667083
train;samolot11855.png;28.64168208
train;samolot11857.png;28.86669333
train;samolot11859.png;29.09170459
train;samolot11861.png;29.31671584
train;samolot11863.png;29.54172709
train;samolot11865.png;29.76673834
train;samolot11867.png;29.99174959
train;samolot11869.png;30.21676084
train;samolot11871.png;30.44177209
train;samolot11873.png;30.66678334
train;samolot11875.png;30.89179459
train;samolot11877.png;31.11680584
train;samolot11879.png;31.34181709
train;samolot11881.png;31.56682834
train;samolot11883.png;31.79183959
train;samolot11885.png;32.01685084
train;samolot11887.png;32.24186209
train;samolot11889.png;32.46687334
train;samolot11891.png;32.69188459
train;samolot11893.png;32.91689584
train;samolot11895.png;33.1419071
train;samolot11897.png;33.36691835
train;samolot11899.png;33.5919296
train;samolot11901.png;33.81694085
train;samolot11903.png;34.0419521
train;samolot11905.png;34.26696335
train;samolot11907.png;34.4919746
train;samolot11909.png;34.71698585
train;samolot11911.png;34.9419971
train;samolot11913.png;35.16700835
train;samolot11915.png;35.3920196
train;samolot11917.png;35.61703085
train;samolot11919.png;35.8420421
train;samolot11921.png;36.06705335
train;samolot11923.png;36.2920646
train;samolot11925.png;36.51707585
train;samolot11927.png;36.7420871
train;samolot11929.png;36.96709835
train;samolot11931.png;37.19210961
train;samolot11933.png;37.41712086
train;samolot11935.png;37.64213211
train;samolot11937.png;37.86714336
train;samolot11939.png;38.09215461
train;samolot11941.png;38.31716586
train;samolot11943.png;38.54217711
train;samolot11945.png;38.76718836
train;samolot11947.png;38.99219961
train;samolot11949.png;39.21721086
train;samolot11951.png;39.44222211
train;samolot11953.png;39.66723336
train;samolot11955.png;39.89224461
train;samolot11957.png;40.11725586
train;samolot11959.png;40.34226711
train;samolot11961.png;40.56727836
train;samolot11963.png;40.79228961
train;samolot11965.png;41.01730087
train;samolot11967.png;41.24231212
train;samolot11969.png;41.46732337
train;samolot11971.png;41.69233462
train;samolot11973.png;41.91734587
train;samolot11975.png;42.14235712
train;samolot11977.png;42.36736837
train;samolot11979.png;42.59237962
train;samolot11981.png;42.81739087
train;samolot11983.png;43.04240212
train;samolot11985.png;43.26741337
train;samolot11987.png;43.49242462
train;samolot11989.png;43.71743587
train;samolot11991.png;43.94244712
train;samolot11993.png;44.16745837
train;samolot11995.png;44.39246962
train;samolot11997.png;44.61748087
train;samolot11999.png;44.84249212
test;samolot12001.png;-44.93249662
test;samolot12003.png;-44.70748537
test;samolot12005.png;-44.48247412
test;samolot12007.png;-44.25746287
test;samolot12009.png;-44.03245162
test;samolot12011.png;-43.80744037
test;samolot12013.png;-43.58242912
test;samolot12015.png;-43.35741787
test;samolot12017.png;-43.13240662
test;samolot12019.png;-42.90739537
test;samolot12021.png;-42.68238412
test;samolot12023.png;-42.45737287
test;samolot12025.png;-42.23236162
test;samolot12027.png;-42.00735037
test;samolot12029.png;-41.78233912
test;samolot12031.png;-41.55732787
test;samolot12033.png;-41.33231662
test;samolot12035.png;-41.10730537
test;samolot12037.png;-40.88229411
test;samolot12039.png;-40.65728286
test;samolot12041.png;-40.43227161
test;samolot12043.png;-40.20726036
test;samolot12045.png;-39.98224911
test;samolot12047.png;-39.75723786
test;samolot12049.png;-39.53222661
test;samolot12051.png;-39.30721536
test;samolot12053.png;-39.08220411
test;samolot12055.png;-38.85719286
test;samolot12057.png;-38.63218161
test;samolot12059.png;-38.40717036
test;samolot12061.png;-38.18215911
test;samolot12063.png;-37.95714786
test;samolot12065.png;-37.73213661
test;samolot12067.png;-37.50712536
test;samolot12069.png;-37.28211411
test;samolot12071.png;-37.05710286
test;samolot12073.png;-36.8320916
test;samolot12075.png;-36.60708035
test;samolot12077.png;-36.3820691
test;samolot12079.png;-36.15705785
test;samolot12081.png;-35.9320466
test;samolot12083.png;-35.70703535
test;samolot12085.png;-35.4820241
test;samolot12087.png;-35.25701285
test;samolot12089.png;-35.0320016
test;samolot12091.png;-34.80699035
test;samolot12093.png;-34.5819791
test;samolot12095.png;-34.35696785
test;samolot12097.png;-34.1319566
test;samolot12099.png;-33.90694535
test;samolot12101.png;-33.6819341
test;samolot12103.png;-33.45692285
test;samolot12105.png;-33.2319116
test;samolot12107.png;-33.00690035
test;samolot12109.png;-32.78188909
test;samolot12111.png;-32.55687784
test;samolot12113.png;-32.33186659
test;samolot12115.png;-32.10685534
test;samolot12117.png;-31.88184409
test;samolot12119.png;-31.65683284
test;samolot12121.png;-31.43182159
test;samolot12123.png;-31.20681034
test;samolot12125.png;-30.98179909
test;samolot12127.png;-30.75678784
test;samolot12129.png;-30.53177659
test;samolot12131.png;-30.30676534
test;samolot12133.png;-30.08175409
test;samolot12135.png;-29.85674284
test;samolot12137.png;-29.63173159
test;samolot12139.png;-29.40672034
test;samolot12141.png;-29.18170909
test;samolot12143.png;-28.95669783
test;samolot12145.png;-28.73168658
test;samolot12147.png;-28.50667533
test;samolot12149.png;-28.28166408
test;samolot12151.png;-28.05665283
test;samolot12153.png;-27.83164158
test;samolot12155.png;-27.60663033
test;samolot12157.png;-27.38161908
test;samolot12159.png;-27.15660783
test;samolot12161.png;-26.93159658
test;samolot12163.png;-26.70658533
test;samolot12165.png;-26.48157408
test;samolot12167.png;-26.25656283
test;samolot12169.png;-26.03155158
test;samolot12171.png;-25.80654033
test;samolot12173.png;-25.58152908
test;samolot12175.png;-25.35651783
test;samolot12177.png;-25.13150658
test;samolot12179.png;-24.90649532
test;samolot12181.png;-24.68148407
test;samolot12183.png;-24.45647282
test;samolot12185.png;-24.23146157
test;samolot12187.png;-24.00645032
test;samolot12189.png;-23.78143907
test;samolot12191.png;-23.55642782
test;samolot12193.png;-23.33141657
test;samolot12195.png;-23.10640532
test;samolot12197.png;-22.88139407
test;samolot12199.png;-22.65638282
test;samolot12201.png;-22.43137157
test;samolot12203.png;-22.20636032
test;samolot12205.png;-21.98134907
test;samolot12207.png;-21.75633782
test;samolot12209.png;-21.53132657
test;samolot12211.png;-21.30631532
test;samolot12213.png;-21.08130407
test;samolot12215.png;-20.85629281
test;samolot12217.png;-20.63128156
test;samolot12219.png;-20.40627031
test;samolot12221.png;-20.18125906
test;samolot12223.png;-19.95624781
test;samolot12225.png;-19.73123656
test;samolot12227.png;-19.50622531
test;samolot12229.png;-19.28121406
test;samolot12231.png;-19.05620281
test;samolot12233.png;-18.83119156
test;samolot12235.png;-18.60618031
test;samolot12237.png;-18.38116906
test;samolot12239.png;-18.15615781
test;samolot12241.png;-17.93114656
test;samolot12243.png;-17.70613531
test;samolot12245.png;-17.48112406
test;samolot12247.png;-17.25611281
test;samolot12249.png;-17.03110156
test;samolot12251.png;-16.8060903
test;samolot12253.png;-16.58107905
test;samolot12255.png;-16.3560678
test;samolot12257.png;-16.13105655
test;samolot12259.png;-15.9060453
test;samolot12261.png;-15.68103405
test;samolot12263.png;-15.4560228
test;samolot12265.png;-15.23101155
test;samolot12267.png;-15.0060003
test;samolot12269.png;-14.78098905
test;samolot12271.png;-14.5559778
test;samolot12273.png;-14.33096655
test;samolot12275.png;-14.1059553
test;samolot12277.png;-13.88094405
test;samolot12279.png;-13.6559328
test;samolot12281.png;-13.43092155
test;samolot12283.png;-13.2059103
test;samolot12285.png;-12.98089904
test;samolot12287.png;-12.75588779
test;samolot12289.png;-12.53087654
test;samolot12291.png;-12.30586529
test;samolot12293.png;-12.08085404
test;samolot12295.png;-11.85584279
test;samolot12297.png;-11.63083154
test;samolot12299.png;-11.40582029
test;samolot12301.png;-11.18080904
test;samolot12303.png;-10.95579779
test;samolot12305.png;-10.73078654
test;samolot12307.png;-10.50577529
test;samolot12309.png;-10.28076404
test;samolot12311.png;-10.05575279
test;samolot12313.png;-9.830741537
test;samolot12315.png;-9.605730287
test;samolot12317.png;-9.380719036
test;samolot12319.png;-9.155707785
test;samolot12321.png;-8.930696535
test;samolot12323.png;-8.705685284
test;samolot12325.png;-8.480674034
test;samolot12327.png;-8.255662783
test;samolot12329.png;-8.030651533
test;samolot12331.png;-7.805640282
test;samolot12333.png;-7.580629031
test;samolot12335.png;-7.355617781
test;samolot12337.png;-7.13060653
test;samolot12339.png;-6.90559528
test;samolot12341.png;-6.680584029
test;samolot12343.png;-6.455572779
test;samolot12345.png;-6.230561528
test;samolot12347.png;-6.005550278
test;samolot12349.png;-5.780539027
test;samolot12351.png;-5.555527776
test;samolot12353.png;-5.330516526
test;samolot12355.png;-5.105505275
test;samolot12357.png;-4.880494025
test;samolot12359.png;-4.655482774
test;samolot12361.png;-4.430471524
test;samolot12363.png;-4.205460273
test;samolot12365.png;-3.980449022
test;samolot12367.png;-3.755437772
test;samolot12369.png;-3.530426521
test;samolot12371.png;-3.305415271
test;samolot12373.png;-3.08040402
test;samolot12375.png;-2.85539277
test;samolot12377.png;-2.630381519
test;samolot12379.png;-2.405370269
test;samolot12381.png;-2.180359018
test;samolot12383.png;-1.955347767
test;samolot12385.png;-1.730336517
test;samolot12387.png;-1.505325266
test;samolot12389.png;-1.280314016
test;samolot12391.png;-1.055302765
test;samolot12393.png;-0.830291515
test;samolot12395.png;-0.605280264
test;samolot12397.png;-0.380269013
test;samolot12399.png;-0.155257763
test;samolot12401.png;0.069753488
test;samolot12403.png;0.294764738
test;samolot12405.png;0.519775989
test;samolot12407.png;0.744787239
test;samolot12409.png;0.96979849
test;samolot12411.png;1.19480974
test;samolot12413.png;1.419820991
test;samolot12415.png;1.644832242
test;samolot12417.png;1.869843492
test;samolot12419.png;2.094854743
test;samolot12421.png;2.319865993
test;samolot12423.png;2.544877244
test;samolot12425.png;2.769888494
test;samolot12427.png;2.994899745
test;samolot12429.png;3.219910996
test;samolot12431.png;3.444922246
test;samolot12433.png;3.669933497
test;samolot12435.png;3.894944747
test;samolot12437.png;4.119955998
test;samolot12439.png;4.344967248
test;samolot12441.png;4.569978499
test;samolot12443.png;4.794989749
test;samolot12445.png;5.020001
test;samolot12447.png;5.245012251
test;samolot12449.png;5.470023501
test;samolot12451.png;5.695034752
test;samolot12453.png;5.920046002
test;samolot12455.png;6.145057253
test;samolot12457.png;6.370068503
test;samolot12459.png;6.595079754
test;samolot12461.png;6.820091005
test;samolot12463.png;7.045102255
test;samolot12465.png;7.270113506
test;samolot12467.png;7.495124756
test;samolot12469.png;7.720136007
test;samolot12471.png;7.945147257
test;samolot12473.png;8.170158508
test;samolot12475.png;8.395169758
test;samolot12477.png;8.620181009
test;samolot12479.png;8.84519226
test;samolot12481.png;9.07020351
test;samolot12483.png;9.295214761
test;samolot12485.png;9.520226011
test;samolot12487.png;9.745237262
test;samolot12489.png;9.970248512
test;samolot12491.png;10.19525976
test;samolot12493.png;10.42027101
test;samolot12495.png;10.64528226
test;samolot12497.png;10.87029351
test;samolot12499.png;11.09530477
test;samolot12501.png;11.32031602
test;samolot12503.png;11.54532727
test;samolot12505.png;11.77033852
test;samolot12507.png;11.99534977
test;samolot12509.png;12.22036102
test;samolot12511.png;12.44537227
test;samolot12513.png;12.67038352
test;samolot12515.png;12.89539477
test;samolot12517.png;13.12040602
test;samolot12519.png;13.34541727
test;samolot12521.png;13.57042852
